income,family_size,spending_score,expense
139834.65,6,8,51468.74
166583.09,1,6,50485.98
131053.48,1,1,32936.83
42438.4,1,5,13918.91
60571.25,6,2,24528.97
105406.53,3,4,31381.3
69242.57,1,2,21678.3
5958.7,1,1,4527.35
12932.23,8,9,23755.63
154714.84,6,7,52204.87
21322.9,3,5,16827.55
185964.26,7,6,63932.44
91333.61,7,7,41494.87
152846.39,8,2,53053.77
29473.4,3,7,18605.22
185668.95,4,5,58583.14
11592.72,5,6,17152.72
13216.75,2,8,13787.0
15644.23,2,4,18844.77
25164.59,7,10,22275.56
99932.17,5,1,36155.99
158713.91,1,9,46339.91
60564.83,2,6,21508.56
150426.48,7,1,51375.5
155941.89,8,10,60587.26
182114.08,6,5,57271.79
34123.62,2,3,18304.69
31429.23,8,3,24888.76
28808.54,3,4,18148.62
75065.57,7,3,32479.49
100435.47,4,1,30327.27
95013.82,4,3,36101.9
55124.5,6,5,25542.22
126286.03,8,7,47536.03
70963.36,7,9,32798.0
76386.18,4,8,36089.39
25578.36,8,2,19830.96
120485.11,7,7,45748.14
132779.67,3,7,44135.74
152800.29,1,8,46860.88
181281.8,3,7,58334.02
154370.87,2,4,45328.79
50970.01,8,2,28416.77
50952.76,2,8,24852.66
183442.0,5,9,60998.91
159076.05,6,1,48396.57
157538.05,4,5,53701.08
145344.16,8,10,52207.73
57104.39,2,1,19582.0
170245.02,3,2,49149.97
32862.51,6,5,21320.72
73253.43,6,6,32336.47
72562.54,3,5,27419.46
114225.77,5,5,40155.32
95371.49,5,8,37980.64
94662.59,8,3,37890.26
112946.62,7,3,42667.05
86006.6,7,5,34917.28
53746.73,8,1,30630.31
134503.54,5,4,45015.41
159173.51,5,5,53020.62
98404.2,5,4,38474.64
131649.22,5,10,46145.85
109395.84,5,3,37377.34
16504.31,5,3,14667.0
87501.51,5,9,37175.26
6921.24,5,8,17677.51
134066.46,4,5,44556.56
104091.49,6,7,43308.56
29732.15,7,9,21678.3
110727.35,2,2,32573.83
180193.07,5,8,58096.34
71395.7,7,1,29513.37
196561.91,3,5,58069.47
192079.08,3,1,51948.07
158135.42,2,6,45110.44
163691.0,3,4,52120.0
85056.35,5,9,35797.27
83495.51,7,4,35399.82
191107.48,5,10,63346.58
76408.27,6,5,30983.87
23890.21,5,4,17092.94
34776.71,2,2,15183.25
143527.8,2,10,46573.6
79681.28,4,8,32786.58
43871.85,6,2,20185.26
163688.3,5,6,55270.61
100291.33,6,7,40571.9
115690.03,1,9,42214.56
35020.12,7,10,29128.93
42587.07,3,6,17480.87
29541.93,4,10,25246.34
105335.85,5,7,40444.16
156253.12,3,4,47588.68
147795.62,1,1,40141.46
55940.01,7,8,32406.6
171052.29,1,10,56308.97
25603.87,5,9,23253.6
27239.74,5,10,22894.55
170614.34,6,8,58891.11
52661.81,8,2,23792.83
143082.59,6,4,48183.91
6770.52,8,2,14755.1
23252.21,7,10,28233.69
123811.3,8,5,50748.42
40571.11,8,6,27245.29
10501.67,5,8,19004.94
96054.62,3,6,36056.38
69451.5,6,3,28538.54
161440.1,3,7,50907.48
164671.65,8,10,60007.71
124812.51,4,8,43895.55
62141.58,6,6,32061.61
95017.2,2,7,32011.21
141939.93,6,4,49701.6
18515.17,6,4,16015.44
69836.93,1,9,29903.42
165362.09,8,9,55263.44
84175.57,7,8,38707.08
126810.26,7,2,43200.55
23785.2,7,1,14921.42
156523.97,5,9,53205.23
24590.77,2,3,13533.36
172997.42,7,7,61124.0
25787.2,1,9,17919.16
178724.09,6,1,50610.63
75935.13,2,6,29857.45
126783.49,2,7,38595.34
170077.36,7,6,55127.41
6997.08,6,8,19520.83
56810.17,7,5,30666.95
182125.97,2,7,59393.99
80694.33,8,7,37432.49
142743.31,6,7,50514.85
32302.35,3,3,16702.9
137282.46,4,8,43776.4
19266.39,3,8,16472.43
144878.4,2,9,45892.95
68141.97,7,2,32260.94
95840.29,3,8,34434.1
37420.74,7,6,25814.94
127430.56,5,5,43002.33
70825.69,5,4,28816.98
79758.13,5,5,32910.89
132177.62,5,1,39885.07
39878.02,2,2,11250.79
171141.73,1,5,53871.26
149160.85,7,4,51605.04
117657.35,4,9,42261.48
30024.95,1,10,21387.29
138986.39,4,7,49766.85
8529.38,1,2,5166.27
161857.18,8,6,56158.42
64240.55,6,2,27365.86
27856.25,7,3,20071.48
37075.35,5,3,20376.06
192811.21,7,8,63884.27
155896.93,6,8,51075.75
51385.03,5,2,22317.33
192875.92,8,9,66790.53
32322.95,3,7,17191.04
148037.81,7,10,54180.69
133064.23,3,3,41865.46
165187.97,2,6,50801.98
79431.25,4,3,31000.07
83357.91,7,5,35866.79
126790.57,4,10,47387.93
82650.12,2,2,27876.46
13063.42,5,3,12469.94
147293.07,3,5,47416.67
129984.48,8,4,46757.76
87624.0,2,2,28302.32
64051.76,5,7,32846.78
67541.54,1,8,25960.14
149500.58,2,4,46689.08
147186.37,2,3,41935.28
164689.09,5,9,56758.68
153625.18,6,2,50359.48
152799.12,8,3,54335.2
54095.78,1,3,20286.12
24814.45,8,10,27977.75
153541.69,3,6,48392.79
24230.51,7,7,21264.15
196511.72,2,6,57704.4
175642.41,2,10,57019.47
109025.01,6,8,40704.56
73675.8,2,5,28969.37
107734.39,3,1,32873.61
148188.86,3,10,52106.96
152484.35,1,1,40807.64
19364.87,1,10,11307.92
161946.55,4,4,51607.99
130091.93,4,3,42151.79
12913.02,3,1,9857.25
66066.44,6,3,28107.21
104575.07,2,1,33416.62
41748.04,3,5,21581.48
35271.9,4,2,18040.98
7784.83,7,5,18228.48
182752.37,6,5,56340.48
15941.05,4,8,18269.85
76372.23,5,1,30960.04
45125.47,4,7,23576.99
149501.45,1,3,41369.94
142901.01,5,4,46084.2
162213.37,6,8,53788.12
125277.62,5,7,47616.45
120372.37,2,5,37494.92
84386.59,8,7,37319.24
129089.95,4,10,49035.21
27465.09,4,1,12893.99
138480.01,5,6,49083.24
25260.06,3,3,17445.37
173039.28,7,8,60876.68
103608.15,1,4,32342.21
108419.6,7,3,40425.49
119047.23,7,7,45119.96
156330.24,4,1,50636.89
98301.77,3,6,30786.21
88379.67,4,8,35231.44
61225.02,3,3,22930.77
29967.67,8,10,28391.32
42116.8,1,2,15680.4
5102.93,1,4,12543.04
174537.22,1,2,47298.97
154166.89,1,1,45141.39
47643.07,8,6,25128.38
5466.07,2,6,10244.23
100962.68,5,10,40715.92
85451.77,4,1,28229.97
156321.29,8,3,53479.46
83564.62,4,8,34405.53
173502.0,6,5,57886.97
23688.45,6,10,22606.22
76342.33,3,2,25272.9
187118.48,6,7,60071.17
7287.28,2,2,10804.14
81203.94,6,2,33023.51
55642.14,4,3,22890.22
108712.84,6,2,37682.09
59359.53,1,3,21591.91
174632.07,4,10,63737.48
187741.96,3,10,63514.71
170581.19,4,3,51463.52
82720.73,3,3,30128.37
198037.08,1,3,55018.51
148332.08,3,5,44996.67
74343.74,4,3,30763.73
23270.1,7,2,15444.25
135074.05,4,5,42923.25
147070.65,3,1,46355.95
28879.53,2,3,16377.8
112198.59,3,9,40926.07
197482.16,4,5,60422.78
68617.21,1,10,28824.81
63869.53,7,2,25288.44
181143.92,8,6,59229.37
27896.13,3,6,15689.91
187037.86,1,2,51859.75
156999.98,7,3,56221.02
81213.88,4,1,30935.1
21291.79,4,8,19424.99
8739.04,5,8,17784.28
78287.08,4,4,28528.21
142543.95,8,4,53917.7
100068.2,3,4,35004.97
149037.12,3,3,44295.57
135761.32,5,2,42271.43
116716.9,3,1,34850.57
193662.32,8,6,63555.46
147034.96,2,6,44559.74
183349.62,6,7,59206.86
52221.31,4,2,21037.69
144159.73,4,6,47036.54
121571.56,7,6,44998.05
185237.74,8,8,66257.35
104538.34,5,5,36351.15
59530.07,4,3,23963.17
80043.6,2,4,29736.41
47671.81,4,4,21342.39
47894.73,3,5,23031.57
96732.21,6,4,37020.73
179050.92,4,9,55947.04
42414.52,2,6,19533.2
61134.65,6,1,25930.04
171332.68,8,5,56699.76
71154.97,3,9,30320.52
192670.61,3,4,58356.54
57439.45,6,8,31214.11
91217.97,7,9,43462.84
23643.94,8,8,26158.93
198474.28,2,1,53290.2
178577.7,7,9,62285.51
164424.64,5,4,50051.45
35681.78,5,4,16730.85
194024.82,7,5,65608.54
186184.5,4,7,60622.96
89955.93,1,1,28709.77
137919.22,7,3,48479.89
198529.39,3,9,61650.57
84900.32,8,3,35624.85
27043.91,8,7,23085.21
174216.91,7,7,61478.78
97914.6,2,10,34518.39
197459.04,7,7,64188.6
112424.11,8,1,40468.6
10748.13,2,8,13864.02
100886.76,8,10,44658.85
145022.12,3,6,46197.49
10075.86,2,10,13821.88
85622.5,7,8,40596.45
35334.24,5,9,25591.0
130403.88,5,3,42942.72
191682.44,6,9,63942.49
126794.06,3,3,39572.12
140501.15,5,4,46105.23
82329.77,3,2,28609.76
114812.47,6,2,40438.97
111052.25,4,9,41755.95
153123.24,1,2,43693.84
172097.77,2,4,48354.53
134262.76,2,9,45596.74
196062.72,6,7,66728.32
166516.24,8,1,53694.5
29306.12,2,3,11589.16
103957.7,6,10,46726.97
181131.04,2,10,59468.8
189067.3,1,3,51586.78
79140.16,2,4,29820.9
146512.29,7,3,49677.3
85056.37,3,1,28391.45
29113.65,2,9,19064.16
177499.2,1,4,49409.32
186730.86,1,4,49741.59
103426.35,5,4,37958.55
8569.95,2,9,16022.23
164127.07,3,5,48494.28
98007.27,5,4,38409.62
19630.53,1,1,9776.29
41931.34,4,4,19098.35
34663.27,7,9,31438.24
138824.38,4,1,42666.92
63384.85,1,3,24653.32
29899.65,1,9,17233.55
183941.52,2,9,61103.32
191523.56,2,9,59611.59
32022.3,2,2,15003.57
49895.99,1,7,17610.29
120463.54,3,10,46370.82
34349.03,7,9,26237.02
35925.38,1,6,15506.49
70632.33,2,1,22066.7
190088.21,7,4,59964.31
192676.23,1,7,58133.71
169148.71,3,7,49879.77
140664.02,6,4,47647.83
145531.31,6,8,51968.32
96566.7,7,3,36340.77
108380.15,1,5,31145.39
128718.27,8,8,52990.41
147600.89,8,4,53465.53
23885.0,7,9,23066.52
48852.97,2,10,23446.75
192773.92,6,4,60923.42
70352.74,1,8,28588.18
57352.47,3,3,23709.99
87272.71,4,10,34573.47
61729.55,6,1,23318.75
22780.14,3,10,18839.12
45552.42,8,3,28229.18
129831.16,4,4,41086.29
48520.6,5,6,25064.43
131295.1,7,8,51097.75
24515.77,3,2,7449.03
13165.89,3,7,13057.65
173005.7,1,8,52603.62
153205.11,6,2,46119.99
134875.4,7,4,48550.94
11025.35,1,5,7685.78
51674.02,2,9,26287.7
163401.29,1,4,48917.88
33210.19,3,5,19536.19
163506.42,6,3,50544.97
118925.54,1,2,29448.63
149371.83,5,2,45462.46
130678.88,8,1,43134.42
86312.97,1,3,26100.07
61935.58,4,10,29803.98
136182.19,1,10,44919.54
162348.01,6,5,52056.8
13722.86,8,1,14584.64
79082.24,7,1,27455.97
73392.31,6,2,29364.84
114096.81,7,2,43812.61
27215.39,3,1,10853.55
187016.78,8,5,61004.81
111959.5,6,7,41461.91
185131.8,5,10,63008.81
164303.48,1,9,54458.83
42369.58,7,5,22528.82
30806.11,6,6,22985.33
172943.8,5,1,55898.01
109539.54,8,6,42259.54
8849.84,4,7,15870.43
187174.22,3,6,54849.38
97240.54,7,4,35691.11
63682.58,5,8,33660.51
105736.58,6,7,40059.65
165469.09,6,2,52418.9
26507.08,7,9,24499.4
74991.92,5,8,32424.49
67179.0,1,1,19207.72
168731.66,6,6,52670.58
156801.12,5,2,44957.14
83020.29,4,5,34734.92
134575.22,3,1,38426.15
81916.87,4,1,28299.13
116406.2,1,1,33491.25
198286.98,4,6,63397.56
109437.02,8,1,38732.53
197772.07,3,5,57775.81
150703.83,1,7,47673.2
28540.85,3,6,17983.58
160213.4,5,6,50502.95
36450.7,5,5,19196.96
108804.08,7,9,42920.72
124582.82,1,4,37085.32
178984.94,3,9,57953.53
46032.72,6,3,22248.36
175808.7,1,1,47457.48
187226.29,8,6,61105.41
22450.03,6,2,16260.81
177630.6,3,1,48139.67
55540.11,8,6,30049.08
20795.19,8,4,20078.24
191922.0,5,6,58965.08
81479.68,7,5,39168.8
126481.78,1,10,42720.52
112810.26,6,7,46768.14
46570.48,4,2,18567.58
135565.32,8,2,47328.73
13992.42,5,10,18834.34
44603.51,4,2,20674.38
189209.43,2,5,57489.66
190933.97,1,8,54718.07
99117.76,6,7,38119.35
37968.99,8,5,22748.7
87215.91,7,2,31789.05
176028.81,8,1,56130.03
18703.44,7,8,22304.09
29934.37,3,5,21669.55
179652.3,5,4,56898.91
85999.76,5,7,37415.98
21274.43,5,6,18906.89
32145.77,1,8,17866.2
177077.39,4,9,57570.97
100570.16,3,7,35656.75
36783.89,3,2,15085.24
179341.65,3,2,52320.77
169829.38,2,10,58381.34
9489.55,3,2,12373.26
118293.07,6,4,43141.0
52645.65,6,2,24589.93
108961.48,1,6,33362.06
59457.32,2,5,22597.83
66595.87,4,3,26291.3
122361.24,5,3,41924.58
110077.54,4,5,38826.97
82062.52,2,6,27186.3
25975.75,7,9,27189.47
194037.66,8,1,60770.06
39048.08,2,4,16555.74
128457.86,5,10,47656.94
21135.23,4,2,14053.45
139221.0,2,7,45551.01
23493.76,4,2,14490.96
49754.13,1,8,24160.09
131162.11,4,2,44373.96
60172.36,1,4,23230.58
108905.91,7,2,37442.11
29278.55,7,5,20402.72
44468.11,6,5,25797.7
148086.3,2,1,44835.07
11852.08,8,3,13233.17
26801.04,4,6,19514.99
46916.42,4,1,21470.48
8937.16,2,4,11208.59
23598.85,1,9,16937.62
59871.34,7,1,23680.04
23118.9,1,6,14099.54
173893.29,3,1,51418.52
17884.39,4,10,19801.84
172891.82,8,2,55689.59
165457.72,2,6,47398.41
24648.51,7,5,18043.61
9912.31,2,5,9180.22
14748.44,7,4,16470.48
120123.72,2,3,36549.75
135718.96,4,7,48205.19
126027.41,7,6,46593.39
110587.99,6,9,44017.48
39063.4,5,3,18516.48
168986.01,2,9,54238.69
68873.21,2,6,28397.4
197304.75,7,4,59666.76
80047.27,5,3,33227.42
56285.94,8,2,27322.33
179378.91,2,4,51121.38
115645.76,4,8,41692.78
145760.84,7,6,51878.51
84637.76,6,9,38647.78
177948.52,6,8,59028.73
183956.42,5,2,55128.29
90169.94,3,2,30689.89
51941.15,5,10,29752.22
131295.92,6,8,50357.13
191143.95,7,7,62120.01
126377.06,7,6,43808.49
191073.38,1,10,57627.6
72042.55,3,10,30462.59
183440.42,2,5,56654.69
26950.53,2,2,11381.82
74972.71,6,4,33610.2
101421.89,8,1,38994.42
132356.52,4,1,41927.71
62357.15,2,5,23962.89
185226.66,7,8,60278.4
181181.76,7,6,63341.1
160870.64,8,3,58141.43
27300.69,1,1,11867.35
20266.74,8,3,17603.18
102135.63,3,8,35338.61
154242.03,4,1,47646.32
29031.0,6,8,20685.48
130080.31,1,2,37045.23
107931.8,3,5,35133.03
146567.94,4,7,48107.94
89898.17,5,7,33726.85
140192.84,2,1,43073.52
36123.69,2,5,20068.93
46845.88,8,5,26862.47
181150.14,1,3,50281.09
69228.14,2,2,24446.01
197173.63,4,4,61050.25
14009.9,3,3,12122.8
101695.78,3,10,37746.27
68372.5,3,2,24589.25
199213.18,6,1,57824.35
198056.78,3,4,59759.88
50872.44,3,4,24429.58
57115.09,6,3,27776.1
151186.08,8,3,57463.09
178486.51,2,9,55784.36
134420.91,3,1,42091.56
173618.25,7,10,58874.74
17342.03,1,10,17675.02
129903.05,2,8,44894.56
141533.32,3,7,44962.49
42112.22,4,9,23570.89
156704.19,5,10,55934.05
189131.71,3,4,57523.39
180103.47,6,2,54077.98
52768.65,3,10,26627.19
68178.56,2,2,22220.94
102424.22,2,8,39421.8
35880.43,5,5,17875.56
191020.87,8,5,61136.69
36511.34,8,2,20524.95
153477.48,1,7,50207.96
71578.49,7,10,34175.2
116875.56,1,9,39109.45
14198.9,8,3,18517.79
44977.31,1,7,19371.57
91656.29,3,1,32673.78
137052.29,6,6,47634.3
156624.58,7,10,58011.88
10877.4,2,8,12218.0
34735.59,3,7,15917.38
147309.39,2,8,50867.2
163545.81,7,2,53351.93
51131.45,5,3,22157.79
49782.34,1,6,21542.39
22165.74,1,6,12747.37
34307.33,2,2,14109.89
6563.1,6,1,13325.61
120017.09,4,4,41477.38
181258.81,2,1,50380.34
34167.34,2,5,17551.27
151531.51,8,7,57075.35
116863.44,4,1,37266.43
188284.77,7,8,66415.53
160633.89,8,5,57402.2
171282.16,8,1,54479.32
129632.72,2,4,37578.53
163210.54,1,10,56201.67
73419.55,6,4,32120.71
45758.43,6,2,20673.27
182941.39,3,4,54539.46
148195.5,2,3,36982.0
22687.06,8,10,24605.35
174047.36,4,5,51169.23
73036.27,6,6,33494.99
63164.17,8,6,34310.41
126546.15,1,6,39720.72
115876.73,8,3,42959.11
109960.06,8,10,45184.14
54701.05,1,9,25411.24
192155.88,1,10,61322.36
190273.58,5,3,55106.95
5811.63,3,8,16268.97
70876.39,8,2,27973.41
13881.99,4,3,14877.41
170798.51,8,8,56431.63
177871.06,5,8,60858.83
106068.17,7,4,40600.83
168737.22,4,6,55371.11
142155.26,3,1,41256.46
102416.92,2,9,37913.64
75943.22,7,1,31934.1
56913.88,6,5,27328.51
55588.68,4,3,25684.95
114602.55,5,1,37631.12
37527.72,7,9,24096.93
39084.42,4,5,18789.41
7026.7,3,4,7480.46
124598.97,6,7,47907.17
198897.12,4,1,54314.08
178397.78,2,9,58487.99
142609.51,8,5,52685.54
158177.43,3,8,54098.18
86286.28,1,9,33352.19
63125.51,5,6,25152.28
76882.51,2,9,32547.52
20877.31,5,1,11248.86
128590.06,2,7,39624.19
39098.68,6,6,24641.11
153761.25,8,6,54410.79
42045.41,6,1,20853.76
49484.18,1,6,20390.33
191674.6,1,9,58870.82
25552.2,1,8,17455.62
102274.3,2,10,38372.92
17223.87,5,8,14331.1
22626.24,4,6,17444.17
128532.57,5,6,41850.26
127991.82,7,2,41512.98
42658.45,8,3,23893.06
175134.87,8,9,65479.44
141926.46,4,1,43459.85
63619.06,2,5,23572.41
53435.38,7,4,24231.71
152085.62,2,3,41931.24
148056.67,8,4,51334.02
34022.22,3,3,14525.77
73091.63,8,6,34873.16
47252.06,6,3,22567.21
62358.12,4,10,26749.29
61074.97,5,2,27452.8
195324.62,7,1,60825.76
151291.22,6,5,53260.48
157110.15,8,4,57285.65
59097.52,8,3,26562.12
5102.78,6,2,9356.32
16340.62,4,3,14074.3
112834.95,1,3,34395.61
60668.82,6,1,27220.39
42626.15,6,10,28258.43
14679.98,8,10,27955.43
175796.94,2,2,48961.91
122024.83,6,7,48278.41
25937.78,1,1,9178.48
154448.78,1,4,44917.03
152385.99,6,4,51870.23
61433.71,6,9,35800.56
41743.24,1,1,15497.3
163726.47,4,4,49669.16
69265.12,2,2,23477.4
170248.48,5,7,55355.59
13512.06,5,6,14727.99
102361.35,8,10,43259.31
40021.08,7,3,23622.52
136048.74,2,6,43463.56
199456.68,1,7,57108.6
85439.65,4,5,30762.39
24560.56,7,6,20215.53
66946.26,5,8,31278.85
178843.77,2,3,52872.21
154323.4,4,3,46882.13
50281.27,6,1,23784.5
190951.75,7,3,60650.36
126326.65,2,3,39168.15
37769.63,8,8,27207.01
116602.82,7,8,48758.73
92998.99,8,4,36923.6
164841.05,7,4,57838.14
72111.21,7,4,30741.89
175620.77,2,4,53231.43
163334.23,5,7,57598.89
136547.67,8,8,55345.11
55428.41,4,2,22118.26
194214.27,5,2,59901.33
111990.02,8,7,45320.63
181965.23,6,5,59677.82
47067.33,3,4,20374.45
196758.77,8,2,60429.71
164131.55,8,9,58190.91
190099.24,8,8,67036.03
46411.32,6,6,26384.98
88978.33,8,2,36838.48
24038.61,2,6,10133.25
31709.07,3,10,21651.24
60371.94,7,5,32580.15
190567.0,2,10,63072.72
135102.38,7,1,47934.68
66353.3,8,6,35296.74
191141.8,6,4,61117.27
149247.62,1,7,49257.07
181860.91,1,10,54220.69
185808.05,3,2,54491.23
151400.1,3,5,47412.46
52411.02,1,7,22809.22
199334.85,8,7,69707.81
68392.71,7,2,30308.32
135982.62,5,2,44247.66
169738.28,3,10,54402.03
39154.44,5,8,26667.95
123763.13,1,2,32878.15
78158.69,7,6,37052.88
52636.37,6,8,29782.69
7295.5,1,2,6093.06
175034.94,1,2,49695.92
31496.9,4,9,20023.94
176232.85,7,3,55573.98
122134.67,3,5,39960.42
126105.83,6,4,44213.96
166587.1,8,5,56010.74
104341.02,1,1,31664.03
74670.49,1,1,23486.3
32067.3,8,3,21795.61
116231.0,4,3,42277.07
112867.58,6,5,38381.84
62309.81,1,7,24875.69
122011.1,8,10,52695.01
90676.54,1,1,29130.47
162078.38,7,8,56964.78
114099.82,8,9,42566.96
187067.32,8,8,68008.88
106006.68,5,2,35407.1
178061.58,2,5,53934.3
106502.4,2,4,35035.71
113816.79,8,1,42117.86
76527.56,8,3,34027.17
83032.98,1,4,26743.48
186954.79,2,9,57838.95
48540.07,3,5,19887.29
28684.26,8,5,24112.88
166891.13,2,1,46899.36
117497.61,8,10,48646.33
60506.23,8,8,30785.41
89318.04,3,10,36104.62
107356.52,5,10,41779.65
120467.35,8,10,46244.68
165104.95,4,10,56222.83
81898.7,5,7,33640.19
136918.11,2,10,48642.25
167779.56,4,8,53137.56
169535.82,6,8,60034.29
54577.81,6,4,24006.14
73283.74,5,10,31433.71
121006.68,3,8,44118.1
177725.62,6,6,57287.28
159136.99,7,1,50182.83
118872.77,2,1,35557.36
196828.06,7,1,58680.53
90602.51,3,5,31336.71
169277.86,8,10,64640.67
164591.97,2,4,49942.83
182067.47,5,3,52991.32
197597.28,1,4,53982.92
101660.86,5,5,38115.77
43147.78,6,2,19905.29
94874.59,2,5,32691.53
171507.55,3,2,46595.17
168040.79,2,10,54765.44
70514.13,7,6,32845.92
14224.83,3,5,15348.95
104419.21,4,2,36009.7
97449.68,5,9,40634.73
21723.98,7,9,24242.33
160003.54,2,2,46274.06
60300.1,1,3,18329.59
130921.66,2,8,44040.61
24790.13,6,1,15607.02
172837.12,1,6,51107.23
149158.53,1,9,48501.01
80742.43,2,2,28475.31
127750.35,2,6,42418.36
41553.51,2,10,27619.59
197157.39,2,1,50924.65
160241.07,7,9,56085.01
158843.3,2,9,51854.57
34909.14,5,2,14361.07
8458.04,1,4,10936.01
119147.42,6,9,45208.74
33103.52,8,5,24643.0
157184.52,5,10,54120.6
86134.85,1,2,23692.29
71025.88,7,10,36552.78
19361.61,8,1,15607.64
199232.69,8,1,58469.24
191422.1,7,8,65381.63
30661.4,4,2,14925.46
69898.26,5,8,29832.03
81203.57,5,5,32592.91
62876.21,3,9,28391.16
187221.37,1,5,51740.31
145661.66,2,10,49052.47
191403.7,6,8,62947.82
175528.55,6,2,53886.24
152135.6,3,10,49873.74
140908.59,1,7,46336.2
173901.69,4,5,51351.07
138409.23,5,1,44429.82
41800.36,2,1,15597.57
131384.67,5,7,49103.66
105425.32,6,5,41377.03
196469.46,2,3,58641.41
104443.28,6,2,38986.5
12498.72,1,4,12873.64
56516.95,6,2,21913.17
183889.44,3,10,61020.12
192659.48,3,9,61305.68
147057.22,4,10,51024.21
16088.46,7,1,15966.94
9590.57,2,10,13378.05
98521.03,5,5,38838.04
199936.1,5,8,60966.89
174512.86,6,7,56189.93
186955.99,4,3,57328.55
126590.59,2,2,35551.58
172529.32,4,10,53584.81
67341.18,4,10,33401.12
10335.98,6,9,18495.58
184058.87,5,3,53483.56
47593.97,7,10,28619.45
147054.84,3,2,38713.63
133498.63,3,10,49364.0
35841.89,6,10,23963.3
43176.9,8,3,25582.76
69169.13,1,8,27560.39
152601.48,1,10,51852.85
12652.63,7,8,19626.1
84378.4,7,9,37001.43
134697.08,3,4,40452.4
38436.83,7,1,25427.15
28286.37,2,4,14464.91
81091.39,6,5,34392.67
60879.05,5,8,30635.91
131573.65,4,9,49929.87
194065.86,1,1,54119.27
5871.44,5,3,13611.72
180964.08,4,4,55644.45
89478.49,4,3,32112.6
134481.51,4,8,49394.37
170950.27,1,5,52637.06
116824.44,7,2,45387.09
23975.81,6,7,24104.57
32416.06,7,8,25290.21
158909.61,3,6,50127.86
49674.16,1,8,21705.12
115962.34,6,1,34715.87
88475.7,2,10,30132.62
64209.6,2,7,24907.73
158458.68,7,4,53682.4
147587.25,4,10,51009.99
130991.23,3,2,41083.32
77670.92,5,8,33912.27
49161.71,6,7,27762.21
105599.52,3,3,34775.24
164335.3,6,5,54166.22
117254.67,4,6,40720.63
194177.23,6,2,58888.59
8010.31,6,1,13362.71
199677.62,2,4,54489.17
139824.76,8,2,48120.33
167371.43,7,3,54586.86
70315.71,3,1,24731.35
104126.56,7,3,37384.68
160412.9,2,4,47795.85
153326.65,4,4,50961.7
70136.71,6,4,29927.01
68260.0,3,8,27506.73
134248.18,4,2,42287.79
187063.54,3,10,62034.73
90563.27,1,6,32047.16
73823.65,2,10,33325.54
179463.97,4,6,55331.51
138195.93,5,5,48789.97
80713.82,8,4,34909.63
16168.87,2,2,9598.51
145690.41,7,4,50915.44
73812.87,7,2,31609.97
18760.41,2,7,13150.14
124396.37,6,1,42142.04
67986.34,7,4,33494.66
70999.02,4,2,25979.3
98438.18,8,4,35984.91
144907.58,2,9,48376.71
58884.44,4,2,20398.43
20784.45,1,7,11059.16
87763.02,2,8,34075.87
15710.46,5,9,21219.06
140967.36,4,2,46742.71
192052.48,1,4,53944.58
133457.97,1,10,46117.24
58701.14,3,8,24735.87
40431.97,4,3,20240.16
50392.8,4,3,22809.28
48213.95,8,4,29318.82
66196.95,4,1,22182.25
23982.6,7,3,18505.81
179665.22,3,1,54158.21
177598.5,1,10,54888.7
124971.07,5,9,43599.59
17074.47,8,8,24549.69
161780.14,3,1,47461.62
17048.77,4,1,12953.88
25752.14,6,5,18209.54
68432.8,4,9,33247.57
89136.71,4,3,31366.52
74008.35,8,2,32664.56
37219.81,7,9,24022.19
26865.29,8,8,25049.65
172585.97,8,3,57287.54
75820.34,5,9,35270.77
47626.88,6,5,24726.21
99963.31,4,6,37973.26
12180.56,3,4,10365.68
122054.83,4,8,45835.03
53455.47,8,2,26042.02
121648.3,1,9,39801.81
124754.41,6,9,48956.35
162798.72,1,5,46070.5
49831.43,1,7,20882.58
95375.6,7,8,41872.76
192568.03,6,1,57683.83
146789.34,4,6,45443.23
195192.04,8,10,65499.59
185836.31,6,2,58412.69
124095.98,3,2,40318.72
56466.42,7,1,25589.47
152600.21,7,7,54621.55
141133.25,1,8,48382.51
119833.57,1,7,39692.55
141076.7,6,3,44225.87
124649.35,2,6,42193.01
106278.91,6,10,41968.67
86111.32,7,5,34821.11
13718.13,7,3,13519.38
173809.14,8,9,64924.51
173780.41,5,9,60102.51
120839.23,4,10,43019.6
57237.44,4,5,20069.66
10485.55,6,10,20192.19
5278.62,6,10,15801.92
19216.94,4,6,14264.92
75177.83,1,10,31143.57
41737.21,3,1,17809.77
56686.33,1,1,19245.96
141433.77,3,2,44025.09
192034.21,4,9,63400.78
45321.29,8,8,31257.64
95800.57,2,6,31207.57
198338.48,3,6,58456.66
186676.51,5,8,62876.65
73701.68,6,5,31145.8
67339.36,6,1,26417.39
52223.27,2,2,21691.29
35303.56,3,8,21206.86
94710.16,8,1,38494.38
71518.5,1,6,28431.49
150243.33,5,6,52907.96
51188.97,2,4,23136.84
148584.79,3,5,46868.0
61188.58,7,6,29390.86
120582.11,4,5,44279.52
129493.87,5,2,39766.27
135997.38,2,6,42460.95
39191.1,7,4,22547.63
60128.72,3,4,23084.66
52992.56,7,6,31034.11
117351.28,3,8,39715.36
19770.55,2,4,13690.88
106060.01,5,5,41064.28
22056.08,8,4,19580.04
70725.92,6,10,36165.71
138907.69,8,5,47920.75
85449.99,1,6,29316.45
59666.66,2,8,22497.75
