income,family_size,spending_score,expenses
144643,3,4,58702.43
78196,1,4,33391.79
65802,7,1,45620.58
70239,5,10,52318.97
27459,2,2,22051.7
90200,2,3,38427.62
81645,7,1,51862.8
81983,6,7,61214.27
54310,1,8,29392.55
118148,6,5,62649.84
138736,4,7,73591.88
139394,1,10,58319.72
125723,6,7,79826.72
49663,6,3,45855.17
125900,4,10,68905.63
84110,7,2,55521.4
140197,7,8,83659.68
91614,1,1,25172.44
63128,1,9,29048.36
26322,4,9,36999.54
21876,3,5,20573.96
102378,6,3,52837.13
98434,4,5,54825.88
135073,6,2,77116.51
91485,3,4,32950.26
99328,6,10,66253.56
116192,7,7,75513.57
62221,7,10,57692.41
120357,3,5,44698.24
78436,7,5,52641.19
114417,3,5,46538.55
86318,4,9,49064.25
111506,7,10,82653.0
83587,3,5,34108.58
74568,3,3,33335.4
87408,3,3,41723.45
98992,5,8,64764.48
76356,1,3,17020.41
143690,2,4,48056.01
65564,6,8,61514.45
65461,5,1,33207.73
147194,4,3,59728.82
23055,7,1,42115.41
128781,6,2,66310.48
48356,1,4,25972.68
25038,5,5,37066.48
125125,5,2,52373.25
131579,6,7,82523.34
99731,3,3,53134.51
114318,5,9,71252.06
25641,7,9,46326.22
37626,5,7,44383.59
56460,4,2,31581.39
140739,3,5,58507.77
93623,3,3,38071.14
84218,2,9,40696.9
124501,5,4,59260.99
113102,2,6,39783.17
138811,5,6,77741.79
91584,2,9,50121.76
117216,4,4,54936.01
21143,4,10,30510.6
132092,5,9,77192.98
49869,1,1,14932.06
132271,1,8,59213.45
74954,2,1,25202.28
48713,2,2,23929.71
76402,6,2,52999.75
93925,3,5,40625.87
57153,3,2,26574.16
122597,3,10,71303.12
73561,5,6,53105.83
76436,2,10,45761.46
107561,1,4,34623.89
62787,3,10,35916.25
89151,5,8,60576.16
45976,6,4,33652.75
63370,4,3,34155.01
112424,1,9,45470.81
108910,3,2,39593.64
42502,4,2,23100.81
114225,4,7,52635.39
31324,3,10,28006.92
35113,4,8,29234.5
48616,3,7,29738.45
49903,3,4,38524.63
105804,5,10,68018.92
145936,5,8,89225.97
33380,2,9,25792.58
41554,5,9,46653.55
42569,1,7,14905.56
82297,2,1,29415.45
117787,7,1,62025.67
131021,5,8,76043.53
119635,4,1,48615.25
23583,3,10,21225.38
24904,6,5,29533.73
53449,5,10,46984.65
77411,6,8,64775.34
125042,1,5,37317.17
50074,2,7,28675.2
140232,4,5,68548.63
127645,5,3,54681.28
81326,1,2,30012.25
60734,5,3,45820.02
58408,4,9,38963.32
107946,6,3,55500.54
103494,2,8,41271.91
141405,3,5,65742.51
30804,2,1,17548.89
138108,2,9,68831.47
50950,5,10,49621.84
137995,5,9,77823.35
36014,7,2,41338.74
22404,1,9,13794.68
143969,2,4,46169.49
56104,4,5,41647.73
85292,2,3,40032.56
97614,6,4,57843.12
43097,6,8,47055.2
89174,3,6,54939.65
135377,3,1,40580.68
67245,1,7,22951.71
48132,1,7,21148.41
73243,6,4,52666.57
105332,1,7,35190.96
109105,4,10,64221.68
96411,6,8,62801.36
24865,4,3,21241.36
116274,6,10,79244.69
93761,1,8,38506.11
99551,4,6,57730.09
90806,3,6,42327.26
28852,3,6,25651.08
59075,6,2,48257.71
86160,6,10,67127.84
95222,1,5,33236.09
99784,5,6,60903.46
54371,2,2,22548.66
71773,5,2,41853.47
137850,2,10,70848.13
38802,5,9,36801.93
93784,6,7,71688.24
121034,6,8,86091.58
101902,6,6,60680.45
68661,3,10,48285.7
76499,7,4,55945.06
146092,5,8,72297.47
38385,3,4,22846.01
81891,6,5,61291.72
147672,3,10,73622.86
61381,6,10,55462.88
145524,1,6,54709.76
28501,6,10,37110.71
100337,7,3,57237.72
94831,5,7,53412.15
53915,1,4,28755.25
56243,7,5,53860.54
82543,4,6,46476.5
116122,6,9,75409.01
138569,3,7,61714.35
114787,2,9,45950.86
53693,6,1,39143.52
135683,1,6,48645.45
68715,6,2,47949.79
95306,1,7,31583.6
93658,1,8,36119.05
49396,6,5,46424.87
95656,6,6,60443.83
82629,6,5,50301.81
94471,3,1,29466.46
130137,6,9,80062.98
60319,5,7,39062.41
85198,2,9,47734.69
28179,1,8,20284.56
49995,7,3,50337.75
81112,1,9,30766.77
22708,3,10,21904.21
26108,4,7,32273.04
116411,6,3,61559.46
22247,7,6,32943.74
145501,6,8,78966.52
60112,7,6,53298.83
82139,1,10,31290.2
66115,7,1,46270.69
49637,6,1,41917.86
116650,1,10,58067.27
75939,6,1,41453.02
142530,3,8,60076.77
77679,4,9,43150.71
122589,3,3,41584.74
44466,3,8,30447.44
143733,3,6,57805.87
82539,4,8,52859.18
102218,5,7,49665.14
118470,5,4,59034.3
90557,7,10,59490.93
91817,5,7,64527.26
95392,5,2,55311.9
142509,2,1,48833.97
96677,6,9,59968.5
64259,2,7,23160.32
20129,4,6,35314.0
144539,5,7,66533.73
54726,1,6,18349.71
33142,7,2,36104.63
92463,5,8,57787.41
97964,5,4,46269.86
43118,4,1,31291.83
89665,5,2,55411.85
35490,1,6,19012.48
111953,5,1,53525.78
26654,4,8,31162.96
35705,4,2,31892.27
23326,2,3,5537.13
120177,4,3,47777.42
106190,5,3,53598.19
61416,7,5,59089.47
92429,3,1,29601.35
95274,1,3,23773.63
115508,4,10,66669.54
54730,4,10,39793.93
63286,5,4,45616.22
21089,6,7,37760.53
130685,2,10,66192.55
27629,3,2,17977.87
67146,4,8,45762.94
85669,6,4,53954.46
107663,4,5,42262.79
39212,1,7,9439.25
31604,6,6,41096.89
130877,7,6,68981.41
90996,2,5,31265.9
43873,2,10,23088.47
86176,5,1,37666.51
96458,4,9,58113.11
34767,4,5,26371.51
77852,1,6,27371.93
122873,4,3,57420.34
50923,2,4,11697.32
33392,2,10,22104.01
33518,6,4,38357.87
37962,1,4,20805.95
36844,2,1,12109.92
64805,1,4,25648.37
49995,4,3,32681.28
133400,5,2,54995.76
62357,3,1,25114.25
128304,5,6,68654.16
20860,2,5,15467.37
59530,1,7,26711.78
32939,3,9,22884.54
57535,6,6,44834.61
37138,3,2,30504.77
62780,5,7,39324.9
124737,6,8,71395.04
23482,4,8,32012.66
61344,3,2,31297.21
81875,1,6,25676.88
31549,6,6,36821.67
28281,5,2,31640.8
62026,1,3,20330.37
37416,5,3,31914.55
138160,1,5,46820.23
60321,5,9,48121.46
35659,2,7,23854.37
53600,3,6,21639.2
71384,7,5,54858.55
149026,4,5,69295.29
82921,3,4,40637.4
36947,4,3,27013.5
114778,7,7,72415.84
67470,2,8,39283.3
98362,3,10,55136.8
64127,4,5,37639.65
57081,1,6,23937.05
38340,2,3,23285.0
29344,3,10,33202.78
24225,5,7,39188.58
112310,2,3,33497.13
88589,4,1,31525.5
75719,7,10,58062.2
121908,7,2,58961.87
108135,5,5,62710.88
109960,6,9,66439.47
133695,3,10,70197.65
139080,4,1,54060.17
141392,1,3,56552.0
123054,3,2,44777.2
38513,5,4,36061.59
27054,1,8,1253.67
74549,3,4,40613.67
41958,2,9,28201.17
149801,2,6,57548.02
80011,2,4,31914.37
103343,3,9,56272.48
93779,2,4,36490.71
51579,7,2,44994.72
81722,6,1,46723.77
64673,3,8,37035.96
70846,4,3,35877.94
127055,2,3,39400.54
141020,4,7,70939.36
134748,4,2,51116.42
117510,5,5,50236.07
133619,4,7,78343.5
131076,6,6,62796.71
107108,4,2,55973.94
64828,7,1,48820.1
54948,1,1,11747.73
82408,6,4,49512.72
82602,2,7,29391.32
27684,1,4,6218.78
43828,3,2,17641.24
121414,6,6,71554.46
42940,5,5,40864.22
84337,2,10,42410.0
126826,4,8,67967.82
149837,5,1,56308.99
40469,7,9,54411.07
139902,6,10,89534.85
37532,1,10,26521.03
38471,3,1,37567.87
46356,4,3,33883.88
99252,3,10,59240.06
42565,7,1,50660.51
107715,7,1,56823.13
136801,5,1,54923.35
89342,5,1,41671.65
102956,4,3,40579.45
51479,2,4,15680.55
81084,5,4,44304.26
73332,6,2,42339.09
128692,5,5,66260.9
119010,7,2,70443.7
62473,3,8,40984.37
108160,2,8,51910.25
116892,2,10,62072.54
109615,7,5,72224.33
84597,6,10,66828.07
114986,3,1,35662.85
135409,1,4,41441.65
81067,7,7,62273.35
111253,3,3,48377.99
49671,2,2,28876.95
149701,7,2,67742.94
91587,5,10,71796.25
116668,6,2,54976.59
49129,5,9,39008.75
144950,2,2,46849.95
38427,1,1,12912.56
115501,3,8,46062.23
71245,7,7,64879.72
71132,5,1,41306.02
80309,3,2,34901.11
134496,6,8,77682.49
104452,7,2,60237.32
46900,2,5,24377.41
97605,6,9,54590.44
112027,2,9,53912.18
74367,6,10,57018.24
51822,2,6,26796.85
126087,7,9,83576.61
88067,1,10,42873.81
78878,1,5,24863.65
71174,6,2,53474.36
44981,5,6,37512.44
37968,7,7,54872.57
39328,4,9,32424.98
107480,2,1,28168.19
25545,5,3,31000.07
133541,5,9,72114.06
136318,3,1,34276.98
91115,2,1,18899.45
98330,6,5,59297.79
137075,4,9,62860.88
33778,5,7,48795.01
68886,7,8,65070.84
27420,1,2,6831.02
66447,7,5,54512.33
58326,7,2,47991.75
148493,1,10,62577.51
51080,4,9,39043.43
109844,5,9,76228.57
53028,4,10,37511.33
127092,2,7,47811.02
133684,7,5,68959.17
66940,3,10,41974.36
84264,4,8,51073.15
111831,3,6,55476.86
101319,6,2,56694.99
124181,7,6,70642.27
147859,6,4,73900.23
63786,7,3,47163.06
46044,2,10,39644.54
120003,1,4,42089.65
144190,6,5,70553.15
65352,6,3,49055.7
76527,5,4,51512.07
42524,3,6,37595.39
121647,5,5,57606.37
110771,4,10,68898.88
99049,6,9,67478.46
40727,1,6,18676.74
92025,2,4,34337.64
85725,7,6,60060.56
121727,3,2,49662.01
122562,1,3,39739.27
93926,7,8,72221.48
90746,6,2,62082.87
145904,5,7,71487.49
73588,6,1,51872.1
69831,3,2,35093.55
131944,2,6,50364.52
138670,3,10,73052.8
62332,2,3,27110.82
75104,4,3,36443.92
43387,7,8,55199.14
30038,2,5,24942.34
82545,1,5,30968.99
80475,2,5,42866.65
74685,5,1,34965.14
68984,1,3,31113.88
118951,3,2,39513.18
67883,2,1,29829.35
145643,2,6,58019.24
23477,4,3,27230.3
51947,7,10,47386.95
146349,7,5,85114.13
88129,1,4,22067.61
145682,1,3,45092.99
143890,7,6,86796.94
97637,2,6,44564.57
105218,6,10,71266.2
145429,4,3,55778.67
42774,5,7,30795.43
86630,7,5,62339.19
49390,5,2,37370.78
27073,2,7,15531.66
37359,1,6,18393.93
79806,5,2,46728.09
74510,4,2,42840.03
105756,6,3,55128.2
59367,4,6,34797.8
147150,6,2,69856.17
50284,2,8,35407.9
140720,1,5,52630.54
84109,5,2,43535.51
135892,4,8,70595.36
42131,6,3,42284.58
34516,6,3,42247.39
96650,5,8,52058.83
53461,7,8,49641.74
123106,2,2,39740.71
37265,6,3,39281.72
30882,7,5,44086.89
71665,6,7,61264.47
28554,5,5,30483.18
112978,3,2,41350.61
47155,6,9,51000.23
52078,6,1,40440.83
130445,3,2,50941.92
52298,6,1,30975.2
26570,7,6,43909.37
46384,1,10,29512.27
83237,3,7,43090.52
134617,4,5,52217.52
108218,6,9,72503.69
31089,2,6,14856.55
97989,3,3,36899.67
92481,3,4,44497.48
90318,1,3,31538.13
91906,5,9,58469.0
58898,6,9,59265.04
100806,3,10,63424.71
122900,2,1,35117.45
53895,6,10,43557.89
149467,1,1,37635.25
88306,7,7,73929.89
90944,6,5,60605.79
105490,1,10,47520.03
59171,1,7,26910.27
39565,4,1,30557.7
81264,3,4,30246.13
103111,1,8,42351.57
147741,2,10,71526.13
144697,6,8,85526.62
105912,3,10,56533.17
133137,3,6,59349.33
37247,4,4,35577.78
80080,3,6,31814.18
125433,7,1,58422.2
59198,3,9,33140.95
95345,6,7,57960.12
42489,7,5,51791.33
64281,2,5,32418.94
110946,4,7,59041.8
41453,6,5,42513.76
117724,7,5,65734.3
101252,5,4,49046.54
114229,7,9,79993.23
28244,4,2,25091.43
38436,7,7,49987.02
114952,6,4,71941.57
133458,6,8,83601.91
80467,4,2,46488.83
64157,4,7,47271.83
80353,5,6,43539.84
77939,6,6,51710.94
44079,2,2,19193.2
25444,7,5,41619.66
97750,3,1,45719.43
62658,2,5,30839.34
25030,2,4,17213.8
83082,7,6,59121.43
39733,1,7,10851.35
135105,4,8,69881.46
140922,7,5,86582.19
39577,1,5,20157.37
127373,7,9,82444.44
83619,7,4,60936.75
44429,1,5,18271.62
137049,4,10,64764.23
96670,1,3,26405.9
140709,2,9,62269.79
136892,5,5,75755.5
117901,7,2,57672.01
91019,2,7,34262.5
48693,3,10,28627.96
34828,1,5,10384.4
73811,2,7,41721.98
62531,2,7,34440.13
36517,2,7,22031.66
70233,1,4,18379.69
91365,2,9,46800.79
41883,4,7,26547.14
54232,7,1,51742.87
83030,3,1,34933.26
83037,4,1,34357.99
139419,3,3,54073.37
47706,5,6,45400.97
112861,3,7,58953.52
46545,3,3,25099.4
141333,1,4,35851.66
39676,2,2,16210.03
53075,4,10,39152.82
71465,1,8,33143.77
83303,7,8,66574.21
143082,5,5,65011.18
56048,4,1,29871.97
118124,7,4,70666.94
130829,2,3,42041.6
88050,5,10,60694.23
27338,6,4,36871.5
57175,6,3,45109.88
140088,1,6,47188.79
127841,7,9,78790.59
109088,4,10,64726.54
95360,5,3,50227.27
49367,1,6,27316.43
120198,6,7,67784.99
42824,6,10,36228.38
148733,2,3,47641.6
95519,6,10,72178.3
147637,2,8,63506.58
42496,6,3,36706.94
42132,3,6,25517.76
123740,4,10,60216.28
138129,7,9,82599.71
96927,7,10,77290.25
42071,2,4,13827.94
126342,5,2,66138.79
62921,4,9,42169.53
39572,6,5,43988.29
137766,5,6,67838.55
51748,7,9,50751.87
30340,2,6,22942.09
45517,7,2,47075.75
141169,5,2,52424.0
78179,7,1,52772.18
127386,5,3,64970.62
123870,4,6,62763.87
84158,2,10,38595.45
109788,2,6,35664.95
97730,4,3,49314.81
28163,6,9,47989.05
146801,3,2,56099.13
42160,4,6,31357.28
76615,1,10,33499.42
114350,5,8,61134.66
52817,3,9,34621.04
116962,5,1,53624.23
143673,4,5,62033.22
142652,3,7,63972.53
97211,4,1,36951.94
94833,2,5,42379.43
119564,7,3,75729.86
114867,7,8,71608.77
35164,5,3,35764.48
73335,3,1,28562.42
98829,6,6,51799.59
68796,6,9,50328.46
142411,6,5,80109.17
125038,3,5,51833.92
130170,7,6,66600.08
100387,2,4,39460.96
28872,4,5,23502.97
104504,2,3,39212.99
105370,4,6,56176.87
33291,1,2,24771.6
126521,2,1,40534.52
66511,7,5,59333.26
75443,5,4,43120.71
56436,2,3,27985.85
146194,4,5,60368.26
34572,1,8,26231.81
30573,1,5,284.01
92399,5,4,54105.82
85579,5,3,50458.91
112029,6,6,70443.0
52068,4,2,31578.58
91115,2,7,46697.24
149806,1,2,41894.13
68184,1,10,30267.93
37585,4,5,28678.66
148259,7,4,81240.12
115644,6,7,62661.99
60658,4,5,38121.83
80617,2,1,27338.12
130542,5,3,58540.42
24352,6,2,34020.48
149627,5,1,53357.05
115867,2,4,40430.25
124986,3,7,50969.51
87683,3,1,37015.24
63110,4,5,41093.47
118502,5,2,51536.24
112715,3,7,53035.75
96943,4,8,60203.2
30964,1,1,11861.58
25108,5,5,28246.75
118351,1,6,49926.67
90421,3,3,36322.44
53432,5,9,41842.93
146129,2,7,57173.12
111451,5,6,58218.82
63234,4,5,42850.54
99872,2,5,36152.09
133791,5,1,56220.7
100759,7,9,72401.51
147325,1,7,61474.72
68255,6,3,45519.07
60661,4,7,44240.39
122818,3,7,67431.97
43236,4,9,40097.05
38891,4,9,26255.82
128453,2,1,38034.63
92955,4,1,39454.74
34722,7,4,53927.24
116587,6,4,60439.54
118794,5,6,67045.32
71107,5,10,44117.9
48926,5,5,37424.08
89791,3,8,47441.86
44417,6,1,40568.15
26291,7,6,39941.7
72967,3,7,44886.86
83445,4,1,42805.1
105801,1,6,28493.92
103869,4,3,37958.35
136430,1,4,42301.9
109862,7,1,60023.08
83278,5,3,45881.2
131951,3,5,65778.79
118447,7,10,83948.27
120153,2,8,51335.51
60859,1,3,16240.66
112975,7,6,71167.08
37329,7,6,46736.13
82465,4,2,49596.37
35513,5,1,27286.69
53050,6,3,39656.48
101504,1,7,31975.15
146205,6,5,69179.15
40800,1,10,23692.23
148030,4,7,74308.35
77002,2,1,28044.18
83307,2,2,24800.01
41867,3,7,30628.92
57458,6,7,49473.57
68469,7,3,58183.33
33322,7,9,53940.66
149796,4,6,66492.36
96851,4,4,50712.47
123224,6,2,55374.22
93016,3,5,34191.28
72087,3,5,42718.24
24792,2,3,27660.11
83557,7,7,66250.56
110007,5,7,52994.7
149266,1,8,56926.36
26839,6,5,40625.47
57264,4,8,38191.3
90730,1,3,29473.92
120512,2,2,33012.05
61469,5,3,45670.44
103668,1,3,38427.12
111889,4,10,68108.77
142451,1,2,36794.64
45218,6,1,47090.69
115076,7,9,67261.56
97787,3,9,56690.86
38337,7,7,49954.18
115738,1,2,29665.08
24845,2,8,17698.06
50732,3,6,24778.76
77985,4,6,48161.5
120548,2,5,53115.31
82495,7,8,68346.73
37603,2,9,27114.19
54815,1,7,29501.11
123401,1,2,37522.77
41845,5,2,43800.06
93233,7,4,61483.9
63033,1,8,31768.45
75450,1,1,25327.91
100072,4,3,43787.11
65849,6,10,47096.33
22731,6,4,32578.21
139879,3,9,73550.64
40224,7,6,45410.55
90962,3,10,54662.18
32927,7,8,48591.94
121597,2,6,53755.91
86688,1,4,30228.64
80645,6,8,65555.59
130073,3,2,53517.73
147285,7,5,73410.41
81133,6,2,54517.19
83408,2,9,46077.81
33246,7,8,45124.47
63555,7,8,51468.48
48944,3,8,37763.35
62570,6,5,51944.16
133041,1,6,48618.24
27587,3,5,29894.4
137723,4,4,61549.71
102062,2,1,30048.87
110820,3,4,43699.03
37594,6,2,40425.83
59797,3,4,28306.66
113556,7,6,70253.9
135198,2,8,58863.99
127022,4,6,63173.93
83702,5,8,52599.35
121911,7,7,69411.92
57574,2,2,25538.99
120847,2,9,51446.51
39097,3,5,22790.29
88220,4,10,53207.29
98002,4,8,57632.03
144865,2,3,44066.06
69391,5,7,47938.63
46956,7,6,46855.3
117177,5,2,42513.83
132597,2,1,33665.89
59375,6,2,46198.68
128496,6,1,57269.93
95056,1,6,35857.46
119976,3,3,44764.45
147026,2,9,64645.38
126866,4,8,52399.67
112482,7,8,73406.74
76981,2,9,36342.1
87764,2,4,40316.94
130195,1,2,37331.18
139005,6,9,83796.18
34792,1,4,20900.5
29289,4,9,34876.13
83570,1,2,21488.05
115863,2,3,50141.08
148143,5,7,75834.82
138517,2,8,55521.4
108493,2,10,52308.67
25337,7,3,34759.53
67499,4,3,40557.83
50982,2,5,27136.12
105163,5,1,49495.61
80561,6,10,72292.33
51138,6,6,43112.8
35498,7,1,45094.08
116594,6,4,60080.1
38589,5,8,33435.59
31515,5,5,30765.86
31982,4,5,36659.91
43496,4,2,33209.82
124008,7,7,73861.49
128595,7,4,74212.33
129584,5,1,51690.73
71188,5,4,48604.21
128919,7,2,65072.49
92145,3,2,31907.98
121556,5,5,57868.31
65049,1,9,33691.19
114245,1,2,35293.9
64332,1,6,31125.63
32074,5,5,37356.62
81324,7,4,57515.46
20361,2,9,22877.43
86415,4,7,52656.25
57391,2,9,34887.66
95989,1,7,29880.73
89165,3,8,39986.61
114373,2,3,44138.27
102841,1,7,37172.43
123635,7,4,70764.6
81853,5,9,59587.97
27223,3,5,30937.8
85437,1,4,29227.06
108599,6,2,61439.19
56745,1,7,23206.65
29722,5,10,39346.87
60273,1,9,33528.27
83889,4,6,44800.19
76312,1,7,19966.35
60530,7,10,62934.51
107796,5,3,48849.07
40069,6,3,28890.03
61567,1,6,18368.07
112408,1,10,45422.28
68393,3,9,38529.74
50102,2,8,31936.86
115032,3,4,46780.61
142600,3,6,51669.42
98441,4,7,49326.6
24490,5,9,36272.25
139641,4,7,69131.47
141496,4,6,60097.88
81642,3,4,43035.21
69282,7,8,58226.04
135134,7,1,62145.02
122250,1,1,33205.44
83629,1,8,40947.14
75289,2,2,36971.61
105749,5,4,46974.6
47474,7,8,50974.14
20066,4,1,23981.03
144680,4,6,73528.59
93540,2,7,44770.83
138497,1,6,52894.72
42277,4,6,39614.92
22556,7,3,41064.34
35048,4,6,32213.38
133970,7,9,100657.94
102214,2,5,44767.59
34121,7,2,40466.41
60158,4,5,38990.76
133738,1,8,53741.35
60252,3,7,29229.99
82368,6,8,69717.32
129938,1,8,54489.85
64584,6,2,41314.2
58344,2,10,35361.93
99004,5,9,53643.85
140927,3,4,49241.17
36837,5,10,35935.79
124473,5,9,72184.21
89737,4,1,38740.36
116296,3,8,53731.7
88419,7,4,69993.01
48517,4,4,31856.72
131131,3,2,50940.41
94854,2,7,39286.9
107551,6,2,68007.2
128813,1,5,39457.92
103166,2,6,56288.62
80030,5,2,44633.94
117748,2,7,52328.67
37243,2,4,15058.64
88227,5,5,50292.84
114134,3,8,56751.26
27895,3,2,22383.36
139169,1,1,34717.05
122608,4,3,45779.42
27126,4,3,33361.25
130334,3,7,56116.35
114747,5,2,58784.1
81034,3,4,38394.92
145833,4,9,85455.67
35350,5,6,36908.01
141076,4,4,52381.07
113268,2,5,47778.86
146885,5,7,68380.27
82095,3,10,50891.28
77354,4,4,35510.5
71145,7,5,58927.8
124020,5,8,67464.1
20918,6,1,32541.54
119008,3,7,55032.87
25839,7,3,43967.42
104596,4,6,50376.32
116155,5,1,53772.98
21306,4,10,29917.9
27867,6,7,36651.95
147518,5,4,56405.51
73906,4,2,38108.12
147594,2,6,58177.0
42883,4,6,41150.86
135351,6,4,70948.95
135980,3,10,70724.23
143264,6,7,75592.48
86618,5,7,61915.21
142763,2,7,51521.03
85106,3,10,40995.59
80041,3,8,44369.62
130057,2,9,57499.92
134563,1,5,41999.56
101192,4,9,53671.16
42563,7,8,44374.88
53147,7,3,56700.7
58205,6,9,51871.53
87144,3,2,36689.51
27235,2,1,14196.58
30507,7,7,44143.62
122759,1,8,50769.62
119156,2,8,50270.43
97670,2,7,49886.47
36939,1,6,16865.16
50906,6,6,47814.17
77077,3,5,38198.11
95578,1,7,27734.47
45524,4,9,37826.69
140786,3,9,76916.83
120172,7,4,67879.75
99807,4,5,49441.96
71058,1,4,30441.41
120604,3,9,57111.7
67987,6,2,43364.21
49408,7,9,52188.74
69453,7,4,53809.74
87652,4,9,49079.88
102990,2,1,28951.59
37842,2,10,16095.38
47336,4,4,28010.2
54109,7,5,50732.9
75815,2,1,24048.75
107874,7,3,60261.83
96579,4,5,53527.27
57227,4,10,41793.38
79151,3,6,43914.15
118052,6,5,74713.77
20663,6,8,33671.39
62823,6,4,51368.96
32892,4,5,31522.84
58832,4,8,43786.8
96137,3,3,43725.87
149727,7,3,72306.07
130818,7,2,69641.91
46834,5,4,37953.85
85697,5,10,51962.32
128625,6,4,65926.63
43857,5,5,36249.38
41606,6,9,47276.57
43317,1,8,19416.06
121002,6,8,81709.49
44391,2,10,28773.59
89120,1,6,28756.62
110880,5,4,48531.65
87343,6,5,51669.17
139295,3,6,57618.5
71115,6,5,48422.74
141162,1,6,44095.65
124076,4,7,68433.04
49866,4,2,30911.21
108308,1,2,24328.35
72466,2,8,32103.59
73035,2,9,40532.82
104013,3,10,49511.48
82269,3,3,27218.07
31210,3,3,24953.58
64490,4,7,35064.28
74255,6,7,45706.03
137885,4,3,55343.14
92711,5,4,48403.98
140081,6,8,78999.64
95492,1,9,43194.2
76961,3,2,38779.95
117511,2,3,43846.26
44107,5,4,39814.97
104896,6,3,56850.8
56714,3,3,28443.2
136544,7,8,77569.57
117056,7,8,75055.03
71686,3,7,40770.58
81349,4,5,45885.06
125326,6,5,70656.9
104242,2,1,27920.16
130235,4,3,54668.84
54065,2,6,31519.47
135428,6,7,77391.99
43547,1,3,12828.13
141246,5,7,77994.51
35722,5,8,32172.53
103604,4,7,63044.72
94989,7,7,68305.39
103983,5,8,58654.57
35494,7,3,41600.18
139547,7,1,60093.0
46695,3,8,34373.04
40837,6,9,46677.55
117070,3,3,47971.89
64710,7,10,62149.69
115151,7,2,62905.52
78875,4,3,47189.41
108138,4,3,48046.89
80921,7,10,73889.55
48466,3,6,23694.6
149111,6,9,95713.21
34417,1,6,16183.67
28286,1,8,8523.96
37109,6,7,43958.25
76552,6,1,45890.6
62965,3,2,37302.03
96398,4,7,46064.78
102166,7,6,68562.03
124020,7,3,70187.31
23156,5,4,39220.34
69043,2,4,35248.58
74557,2,1,29052.4
103579,1,4,28846.99
143410,1,3,40541.52
120209,2,2,37503.21
83266,1,3,25358.18
58904,4,10,45339.3
149568,3,6,62932.2
51623,4,1,29878.54
50046,5,2,33624.68
84502,2,6,29730.56
108465,6,10,77075.93
57318,6,7,48262.22
71026,7,5,47352.51
147915,2,7,64120.01
136948,7,10,88134.57
80234,4,4,41755.79
80631,2,1,24902.75
94111,1,3,27758.94
103897,7,3,61391.42
27078,7,7,39438.11
84805,3,8,48428.77
75310,5,9,51571.91
144445,6,5,77947.22
58930,5,10,41274.78
141543,5,2,47603.06
48562,3,2,25844.07
49504,1,7,19427.22
110805,7,8,72714.21
91926,1,9,42694.73
60786,2,10,31155.48
83667,2,6,31802.84
48650,4,8,28103.43
114232,4,3,46920.62
56010,7,5,48895.16
75224,4,1,36977.26
45163,3,2,23202.48
83836,7,4,59033.32
89818,2,8,34750.14
73853,7,6,61976.63
98617,3,3,45952.78
113111,4,4,48037.02
135576,3,6,53870.53
36968,7,4,49513.71
76667,4,1,43210.7
31826,2,4,22687.37
129480,5,7,62581.33
22830,6,4,46806.45
89944,2,1,37806.09
134236,2,9,63589.12
34292,3,7,25296.31
71737,2,5,40831.71
45628,4,2,29705.33
115781,7,6,74008.41
136010,1,9,62987.84
88040,7,1,52316.61
60628,2,5,21438.72
95469,5,7,59208.85
43640,2,3,15329.7
92510,4,3,49590.21
65187,7,7,62055.08
44834,2,4,31652.0
88633,6,5,55663.08
60683,2,5,21554.34
29031,3,5,28270.81
105002,1,3,34335.34
21161,4,1,25507.24
93121,3,6,40213.28
45220,3,10,27629.65
109948,3,10,61308.54
107282,6,9,68583.15
135651,4,5,63583.07
53905,3,4,31111.22
114445,2,9,47189.49
139738,6,8,85778.17
46751,6,5,51016.44
91432,1,6,29256.37
135325,6,3,52887.56
26524,5,6,28980.73
69624,2,2,16251.73
24560,2,3,15018.26
87374,2,1,30038.38
31876,6,1,33018.4
51215,2,6,35266.64
61404,1,2,20289.74
34431,1,3,15555.43
128708,7,2,69022.53
106331,2,1,34137.21
20824,2,5,18395.07
101075,7,4,71154.17
74262,4,9,53432.91
83742,1,7,31578.27
48709,4,10,41828.31
48015,3,8,31233.74
118364,5,2,57007.19
28568,5,2,38912.88
147208,1,3,44644.45
41489,1,2,22290.36
98167,1,1,23994.42
62581,4,3,35526.76
137895,4,6,55560.19
54876,7,3,57217.06
32623,3,5,23754.66
81041,6,6,55429.49
107634,4,4,45588.65
79690,4,2,44916.31
102927,5,3,52280.26
131252,6,2,60856.02
94494,7,8,66212.04
28166,4,5,31979.89
58994,1,3,22095.63
68926,5,8,46802.07
28787,5,2,29782.59
45095,2,3,19027.79
148241,6,6,77501.88
126988,1,3,32599.43
76257,6,7,50511.4
125233,5,10,67504.32
20426,1,1,986.81
55407,7,2,51682.62
119096,7,4,64400.65
50014,5,9,45407.84
142869,2,6,60912.48
91139,3,5,39515.42
106562,6,2,52944.11
121845,6,1,51631.26
130272,3,9,63833.98
107540,2,8,41799.61
53001,6,10,48437.1
126313,4,7,58212.6
92309,3,9,48484.93
58634,6,1,44393.85
102406,1,1,36827.99
142162,5,7,70463.67
